audit_id,customer_id,operation,field_name,old_value,new_value,changed_by,change_timestamp
3813,CUST100181,INSERT,email,OLD,NEW,mobile_app,2025-04-02
3814,CUST100689,INSERT,kyc_status,OLD,NEW,batch_job,2025-02-21
3815,CUST100957,UPDATE,risk_segment,OLD,NEW,batch_job,2025-03-18
3816,CUST101014,INSERT,kyc_status,OLD,NEW,batch_job,2025-06-15
3817,CUST100530,DELETE,mobile_number,OLD,NEW,crm_user,2025-05-29
3818,CUST100642,UPDATE,city,OLD,NEW,crm_user,2025-06-01
3819,CUST100791,INSERT,email,OLD,NEW,batch_job,2025-06-18
3820,CUST100563,INSERT,kyc_status,OLD,NEW,crm_user,2025-06-26
3821,CUST101044,MERGE,mobile_number,OLD,NEW,mobile_app,2025-03-09
3822,CUST100352,MERGE,email,OLD,NEW,batch_job,2025-04-24
3823,CUST100577,UPDATE,risk_segment,OLD,NEW,batch_job,2025-03-28
3824,CUST101017,DELETE,email,OLD,NEW,batch_job,2025-06-24
3825,CUST100268,UPDATE,email,OLD,NEW,mobile_app,2025-06-25
3826,CUST100745,DELETE,city,OLD,NEW,batch_job,2025-01-10
3827,CUST100458,INSERT,email,OLD,NEW,crm_user,2025-01-04
3828,CUST100879,UPDATE,city,OLD,NEW,batch_job,2025-02-22
3829,CUST100690,INSERT,mobile_number,OLD,NEW,crm_user,2025-06-19
3830,CUST100498,UPDATE,kyc_status,OLD,NEW,batch_job,2025-03-19
3831,CUST100210,DELETE,mobile_number,OLD,NEW,crm_user,2025-06-07
3832,CUST100578,UPDATE,kyc_status,OLD,NEW,crm_user,2025-02-02
3833,CUST100633,INSERT,kyc_status,OLD,NEW,batch_job,2025-01-06
3834,CUST101043,DELETE,mobile_number,OLD,NEW,crm_user,2025-03-20
3835,CUST100089,MERGE,kyc_status,OLD,NEW,crm_user,2025-04-05
3836,CUST100325,INSERT,city,OLD,NEW,mobile_app,2025-02-26
3837,CUST101041,UPDATE,mobile_number,OLD,NEW,batch_job,2025-06-06
3838,CUST100693,MERGE,mobile_number,OLD,NEW,crm_user,2025-03-05
3839,CUST100869,INSERT,kyc_status,OLD,NEW,crm_user,2025-04-08
3840,CUST100407,MERGE,risk_segment,OLD,NEW,batch_job,2025-03-22
3841,CUST100390,UPDATE,mobile_number,OLD,NEW,batch_job,2025-02-12
3842,CUST101020,INSERT,risk_segment,OLD,NEW,mobile_app,2025-04-26
3843,CUST100591,UPDATE,mobile_number,OLD,NEW,crm_user,2025-02-11
3844,CUST100687,INSERT,risk_segment,OLD,NEW,mobile_app,2025-01-11
3845,CUST100587,MERGE,kyc_status,OLD,NEW,mobile_app,2025-04-04
3846,CUST100738,DELETE,email,OLD,NEW,crm_user,2025-02-15
3847,CUST100837,MERGE,email,OLD,NEW,batch_job,2025-01-20
3848,CUST100772,DELETE,email,OLD,NEW,crm_user,2025-04-24
3849,CUST100112,INSERT,kyc_status,OLD,NEW,crm_user,2025-04-13
3850,CUST100260,INSERT,kyc_status,OLD,NEW,crm_user,2025-05-22
3851,CUST100775,MERGE,risk_segment,OLD,NEW,mobile_app,2025-02-14
3852,CUST100656,DELETE,kyc_status,OLD,NEW,mobile_app,2025-05-23
3853,CUST100179,MERGE,city,OLD,NEW,batch_job,2025-03-16
3854,CUST101040,INSERT,city,OLD,NEW,batch_job,2025-01-02
3855,CUST100348,INSERT,email,OLD,NEW,mobile_app,2025-05-11
3856,CUST100910,INSERT,city,OLD,NEW,batch_job,2025-03-29
3857,CUST100389,DELETE,mobile_number,OLD,NEW,crm_user,2025-01-25
3858,CUST100529,MERGE,city,OLD,NEW,batch_job,2025-01-10
3859,CUST100862,MERGE,mobile_number,OLD,NEW,batch_job,2025-01-14
3860,CUST100711,DELETE,risk_segment,OLD,NEW,batch_job,2025-03-21
3861,CUST100787,DELETE,kyc_status,OLD,NEW,crm_user,2025-02-18
3862,CUST100879,MERGE,risk_segment,OLD,NEW,mobile_app,2025-04-24
3863,CUST100663,INSERT,mobile_number,OLD,NEW,batch_job,2025-01-10
3864,CUST100858,INSERT,mobile_number,OLD,NEW,mobile_app,2025-01-11
3865,CUST100521,INSERT,email,OLD,NEW,crm_user,2025-01-06
3866,CUST100495,DELETE,kyc_status,OLD,NEW,batch_job,2025-01-13
3867,CUST100374,UPDATE,email,OLD,NEW,batch_job,2025-05-22
3868,CUST100428,UPDATE,email,OLD,NEW,batch_job,2025-04-27
3869,CUST100163,MERGE,risk_segment,OLD,NEW,mobile_app,2025-03-28
3870,CUST100063,INSERT,risk_segment,OLD,NEW,batch_job,2025-04-16
3871,CUST100674,MERGE,kyc_status,OLD,NEW,mobile_app,2025-05-03
3872,CUST100830,MERGE,kyc_status,OLD,NEW,batch_job,2025-01-28
3873,CUST100607,MERGE,risk_segment,OLD,NEW,mobile_app,2025-01-08
3874,CUST100255,MERGE,email,OLD,NEW,batch_job,2025-01-25
3875,CUST100319,UPDATE,kyc_status,OLD,NEW,mobile_app,2025-02-05
3876,CUST100854,UPDATE,kyc_status,OLD,NEW,mobile_app,2025-04-21
3877,CUST100944,MERGE,risk_segment,OLD,NEW,batch_job,2025-03-17
3878,CUST100103,INSERT,city,OLD,NEW,batch_job,2025-02-17
3879,CUST100459,UPDATE,city,OLD,NEW,batch_job,2025-02-25
3880,CUST100805,UPDATE,kyc_status,OLD,NEW,crm_user,2025-03-02
3881,CUST101022,MERGE,city,OLD,NEW,batch_job,2025-06-22
3882,CUST100484,UPDATE,kyc_status,OLD,NEW,crm_user,2025-02-13
3883,CUST100184,UPDATE,email,OLD,NEW,batch_job,2025-01-24
3884,CUST100321,INSERT,kyc_status,OLD,NEW,mobile_app,2025-04-04
3885,CUST100375,DELETE,mobile_number,OLD,NEW,mobile_app,2025-03-01
3886,CUST100407,UPDATE,email,OLD,NEW,batch_job,2025-06-27
3887,CUST100070,DELETE,mobile_number,OLD,NEW,mobile_app,2025-02-28
3888,CUST100459,UPDATE,kyc_status,OLD,NEW,mobile_app,2025-04-28
3889,CUST100864,MERGE,kyc_status,OLD,NEW,batch_job,2025-02-23
3890,CUST100023,UPDATE,email,OLD,NEW,crm_user,2025-01-20
3891,CUST100919,DELETE,kyc_status,OLD,NEW,batch_job,2025-06-20
3892,CUST100985,DELETE,mobile_number,OLD,NEW,crm_user,2025-04-06
3893,CUST100717,INSERT,email,OLD,NEW,batch_job,2025-03-05
3894,CUST100180,DELETE,kyc_status,OLD,NEW,batch_job,2025-03-30
3895,CUST100431,DELETE,city,OLD,NEW,crm_user,2025-02-26
3896,CUST100288,UPDATE,email,OLD,NEW,batch_job,2025-04-18
3897,CUST101045,INSERT,risk_segment,OLD,NEW,mobile_app,2025-05-14
3898,CUST101023,INSERT,risk_segment,OLD,NEW,batch_job,2025-02-13
3899,CUST100857,DELETE,mobile_number,OLD,NEW,mobile_app,2025-01-12
3900,CUST100474,INSERT,kyc_status,OLD,NEW,crm_user,2025-05-18
3901,CUST100551,DELETE,city,OLD,NEW,crm_user,2025-04-28
3902,CUST100644,UPDATE,email,OLD,NEW,mobile_app,2025-06-20
3903,CUST100609,DELETE,mobile_number,OLD,NEW,mobile_app,2025-03-17
3904,CUST100616,UPDATE,city,OLD,NEW,batch_job,2025-02-25
3905,CUST100572,INSERT,mobile_number,OLD,NEW,crm_user,2025-02-01
3906,CUST100597,INSERT,mobile_number,OLD,NEW,batch_job,2025-04-15
3907,CUST100840,INSERT,email,OLD,NEW,crm_user,2025-03-03
3908,CUST100228,DELETE,kyc_status,OLD,NEW,mobile_app,2025-02-27
3909,CUST100861,UPDATE,city,OLD,NEW,batch_job,2025-03-31
3910,CUST100293,MERGE,city,OLD,NEW,mobile_app,2025-06-27
3911,CUST100042,MERGE,risk_segment,OLD,NEW,batch_job,2025-01-12
3912,CUST100831,MERGE,mobile_number,OLD,NEW,mobile_app,2025-03-24
3913,CUST100476,DELETE,email,OLD,NEW,batch_job,2025-06-17
3914,CUST101049,INSERT,risk_segment,OLD,NEW,crm_user,2025-06-24
3915,CUST100390,UPDATE,mobile_number,OLD,NEW,mobile_app,2025-04-26
3916,CUST100995,INSERT,city,OLD,NEW,batch_job,2025-04-20
3917,CUST100879,UPDATE,kyc_status,OLD,NEW,crm_user,2025-05-18
3918,CUST100755,UPDATE,city,OLD,NEW,crm_user,2025-04-05
3919,CUST100063,INSERT,city,OLD,NEW,crm_user,2025-01-22
3920,CUST101009,INSERT,email,OLD,NEW,batch_job,2025-03-05
3921,CUST100033,UPDATE,city,OLD,NEW,batch_job,2025-06-11
3922,CUST100800,DELETE,mobile_number,OLD,NEW,crm_user,2025-04-29
3923,CUST100643,UPDATE,mobile_number,OLD,NEW,mobile_app,2025-01-28
3924,CUST100546,UPDATE,city,OLD,NEW,mobile_app,2025-04-15
3925,CUST100548,UPDATE,city,OLD,NEW,crm_user,2025-05-30
3926,CUST100027,UPDATE,email,OLD,NEW,batch_job,2025-06-23
3927,CUST100410,UPDATE,mobile_number,OLD,NEW,crm_user,2025-05-15
3928,CUST100588,INSERT,kyc_status,OLD,NEW,crm_user,2025-06-15
3929,CUST100365,MERGE,risk_segment,OLD,NEW,mobile_app,2025-03-13
3930,CUST100930,MERGE,email,OLD,NEW,batch_job,2025-05-07
3931,CUST100500,MERGE,mobile_number,OLD,NEW,batch_job,2025-03-30
3932,CUST100043,INSERT,kyc_status,OLD,NEW,crm_user,2025-04-25
3933,CUST100861,INSERT,mobile_number,OLD,NEW,crm_user,2025-05-11
3934,CUST100015,UPDATE,mobile_number,OLD,NEW,batch_job,2025-05-20
3935,CUST100130,DELETE,risk_segment,OLD,NEW,mobile_app,2025-06-20
3936,CUST100158,UPDATE,kyc_status,OLD,NEW,crm_user,2025-06-22
3937,CUST100618,INSERT,mobile_number,OLD,NEW,batch_job,2025-01-09
3938,CUST100885,DELETE,mobile_number,OLD,NEW,mobile_app,2025-02-01
3939,CUST100946,DELETE,kyc_status,OLD,NEW,mobile_app,2025-03-05
3940,CUST100382,INSERT,mobile_number,OLD,NEW,mobile_app,2025-06-22
3941,CUST100939,DELETE,email,OLD,NEW,crm_user,2025-01-21
3942,CUST100363,DELETE,mobile_number,OLD,NEW,mobile_app,2025-04-30
3943,CUST100278,MERGE,city,OLD,NEW,crm_user,2025-06-18
3944,CUST100156,DELETE,kyc_status,OLD,NEW,crm_user,2025-06-28
3945,CUST100499,UPDATE,city,OLD,NEW,crm_user,2025-06-13
3946,CUST100545,MERGE,city,OLD,NEW,batch_job,2025-05-21
3947,CUST100745,INSERT,email,OLD,NEW,crm_user,2025-05-06
3948,CUST101022,MERGE,risk_segment,OLD,NEW,batch_job,2025-04-21
3949,CUST100719,DELETE,mobile_number,OLD,NEW,crm_user,2025-05-24
3950,CUST100653,UPDATE,mobile_number,OLD,NEW,mobile_app,2025-02-08
3951,CUST100084,DELETE,email,OLD,NEW,crm_user,2025-03-12
3952,CUST100732,UPDATE,email,OLD,NEW,batch_job,2025-04-04
3953,CUST100574,INSERT,city,OLD,NEW,crm_user,2025-04-05
3954,CUST100160,DELETE,email,OLD,NEW,mobile_app,2025-04-13
3955,CUST100626,DELETE,risk_segment,OLD,NEW,crm_user,2025-02-28
3956,CUST100311,UPDATE,city,OLD,NEW,mobile_app,2025-05-25
3957,CUST100224,INSERT,email,OLD,NEW,crm_user,2025-03-14
3958,CUST100035,MERGE,email,OLD,NEW,mobile_app,2025-01-12
3959,CUST100519,MERGE,city,OLD,NEW,mobile_app,2025-01-29
3960,CUST100472,INSERT,risk_segment,OLD,NEW,mobile_app,2025-06-26
3961,CUST100324,DELETE,email,OLD,NEW,batch_job,2025-02-16
3962,CUST101048,MERGE,city,OLD,NEW,crm_user,2025-05-25
3963,CUST100717,DELETE,city,OLD,NEW,batch_job,2025-06-14
3964,CUST100377,UPDATE,mobile_number,OLD,NEW,crm_user,2025-06-27
3965,CUST100452,UPDATE,mobile_number,OLD,NEW,crm_user,2025-03-06
3966,CUST100656,UPDATE,kyc_status,OLD,NEW,crm_user,2025-04-19
3967,CUST100173,MERGE,mobile_number,OLD,NEW,crm_user,2025-01-14
3968,CUST100261,DELETE,city,OLD,NEW,mobile_app,2025-02-16
3969,CUST100712,INSERT,mobile_number,OLD,NEW,mobile_app,2025-01-13
3970,CUST100693,DELETE,city,OLD,NEW,mobile_app,2025-05-14
3971,CUST100119,UPDATE,city,OLD,NEW,batch_job,2025-02-09
3972,CUST100130,UPDATE,risk_segment,OLD,NEW,batch_job,2025-06-10
3973,CUST100350,MERGE,email,OLD,NEW,crm_user,2025-02-19
3974,CUST100558,MERGE,kyc_status,OLD,NEW,crm_user,2025-04-14
3975,CUST100534,UPDATE,city,OLD,NEW,crm_user,2025-05-31
3976,CUST100895,MERGE,city,OLD,NEW,crm_user,2025-03-31
3977,CUST100943,MERGE,city,OLD,NEW,crm_user,2025-03-18
3978,CUST100928,MERGE,email,OLD,NEW,batch_job,2025-03-20
3979,CUST100238,MERGE,kyc_status,OLD,NEW,crm_user,2025-03-20
3980,CUST100022,UPDATE,kyc_status,OLD,NEW,crm_user,2025-06-07
3981,CUST100798,UPDATE,risk_segment,OLD,NEW,batch_job,2025-01-12
3982,CUST100385,INSERT,mobile_number,OLD,NEW,batch_job,2025-03-02
3983,CUST101022,MERGE,city,OLD,NEW,mobile_app,2025-05-22
3984,CUST100275,INSERT,kyc_status,OLD,NEW,batch_job,2025-04-19
3985,CUST100401,UPDATE,city,OLD,NEW,crm_user,2025-06-16
3986,CUST100050,MERGE,email,OLD,NEW,crm_user,2025-03-18
3987,CUST100115,INSERT,kyc_status,OLD,NEW,crm_user,2025-05-14
3988,CUST100044,MERGE,risk_segment,OLD,NEW,batch_job,2025-05-04
3989,CUST100998,DELETE,city,OLD,NEW,mobile_app,2025-06-17
3990,CUST100157,UPDATE,email,OLD,NEW,batch_job,2025-02-12
3991,CUST100169,UPDATE,email,OLD,NEW,mobile_app,2025-03-05
3992,CUST100153,DELETE,email,OLD,NEW,mobile_app,2025-03-06
3993,CUST100926,MERGE,mobile_number,OLD,NEW,crm_user,2025-04-04
3994,CUST100934,INSERT,email,OLD,NEW,batch_job,2025-04-13
3995,CUST100116,DELETE,kyc_status,OLD,NEW,crm_user,2025-05-01
3996,CUST100635,DELETE,risk_segment,OLD,NEW,crm_user,2025-04-13
3997,CUST100843,DELETE,email,OLD,NEW,mobile_app,2025-02-02
3998,CUST100442,UPDATE,email,OLD,NEW,batch_job,2025-05-19
3999,CUST100870,DELETE,mobile_number,OLD,NEW,mobile_app,2025-06-07
4000,CUST100401,UPDATE,kyc_status,OLD,NEW,batch_job,2025-05-20
4001,CUST100896,DELETE,kyc_status,OLD,NEW,batch_job,2025-06-14
4002,CUST100222,UPDATE,city,OLD,NEW,batch_job,2025-06-14
4003,CUST100047,INSERT,email,OLD,NEW,batch_job,2025-05-15
4004,CUST100214,DELETE,email,OLD,NEW,mobile_app,2025-03-10
4005,CUST100927,DELETE,risk_segment,OLD,NEW,mobile_app,2025-05-28
4006,CUST100858,DELETE,risk_segment,OLD,NEW,batch_job,2025-06-12
4007,CUST100988,INSERT,email,OLD,NEW,mobile_app,2025-06-08
4008,CUST100076,DELETE,city,OLD,NEW,mobile_app,2025-05-21
4009,CUST100160,MERGE,city,OLD,NEW,crm_user,2025-06-11
4010,CUST100148,INSERT,email,OLD,NEW,batch_job,2025-02-24
4011,CUST100725,DELETE,risk_segment,OLD,NEW,crm_user,2025-02-23
4012,CUST100701,DELETE,risk_segment,OLD,NEW,mobile_app,2025-05-03
4013,CUST100824,DELETE,email,OLD,NEW,crm_user,2025-01-03
4014,CUST100326,MERGE,email,OLD,NEW,mobile_app,2025-01-29
4015,CUST100366,DELETE,risk_segment,OLD,NEW,batch_job,2025-01-27
4016,CUST100541,DELETE,mobile_number,OLD,NEW,batch_job,2025-02-08
4017,CUST100315,UPDATE,email,OLD,NEW,crm_user,2025-02-24
4018,CUST100078,UPDATE,kyc_status,OLD,NEW,batch_job,2025-05-16
4019,CUST100481,DELETE,email,OLD,NEW,batch_job,2025-02-18
4020,CUST100479,DELETE,email,OLD,NEW,batch_job,2025-04-03
4021,CUST100523,INSERT,kyc_status,OLD,NEW,crm_user,2025-03-22
4022,CUST100705,MERGE,mobile_number,OLD,NEW,crm_user,2025-05-27
4023,CUST100388,DELETE,kyc_status,OLD,NEW,crm_user,2025-03-14
4024,CUST100631,UPDATE,city,OLD,NEW,batch_job,2025-06-28
4025,CUST100707,INSERT,mobile_number,OLD,NEW,mobile_app,2025-02-10
4026,CUST100462,MERGE,city,OLD,NEW,crm_user,2025-04-26
4027,CUST100247,UPDATE,risk_segment,OLD,NEW,mobile_app,2025-04-23
4028,CUST100100,DELETE,email,OLD,NEW,crm_user,2025-03-20
4029,CUST100621,DELETE,city,OLD,NEW,crm_user,2025-04-14
4030,CUST100708,INSERT,city,OLD,NEW,batch_job,2025-05-13
4031,CUST100651,DELETE,city,OLD,NEW,crm_user,2025-01-22
4032,CUST100843,MERGE,email,OLD,NEW,mobile_app,2025-06-02
4033,CUST100189,INSERT,mobile_number,OLD,NEW,mobile_app,2025-05-05
4034,CUST100495,MERGE,kyc_status,OLD,NEW,crm_user,2025-06-06
4035,CUST100359,MERGE,email,OLD,NEW,mobile_app,2025-06-14
4036,CUST101025,INSERT,risk_segment,OLD,NEW,batch_job,2025-06-30
4037,CUST100094,INSERT,risk_segment,OLD,NEW,crm_user,2025-01-06
4038,CUST100495,UPDATE,mobile_number,OLD,NEW,batch_job,2025-02-18
4039,CUST100692,UPDATE,risk_segment,OLD,NEW,crm_user,2025-02-13
4040,CUST100715,INSERT,kyc_status,OLD,NEW,crm_user,2025-04-04
4041,CUST100792,UPDATE,city,OLD,NEW,crm_user,2025-03-17
4042,CUST100074,UPDATE,kyc_status,OLD,NEW,crm_user,2025-03-26
4043,CUST100998,MERGE,email,OLD,NEW,mobile_app,2025-05-04
4044,CUST100755,DELETE,mobile_number,OLD,NEW,crm_user,2025-02-05
4045,CUST100923,UPDATE,mobile_number,OLD,NEW,mobile_app,2025-01-11
4046,CUST100676,UPDATE,kyc_status,OLD,NEW,crm_user,2025-04-01
4047,CUST100754,UPDATE,kyc_status,OLD,NEW,crm_user,2025-03-30
4048,CUST100214,UPDATE,mobile_number,OLD,NEW,crm_user,2025-04-26
4049,CUST100224,MERGE,risk_segment,OLD,NEW,mobile_app,2025-02-28
4050,CUST100759,DELETE,risk_segment,OLD,NEW,mobile_app,2025-04-08
4051,CUST100668,INSERT,mobile_number,OLD,NEW,batch_job,2025-01-02
4052,CUST100622,MERGE,city,OLD,NEW,mobile_app,2025-05-30
4053,CUST100934,MERGE,mobile_number,OLD,NEW,crm_user,2025-04-16
4054,CUST100383,UPDATE,kyc_status,OLD,NEW,crm_user,2025-02-04
4055,CUST100630,UPDATE,kyc_status,OLD,NEW,mobile_app,2025-03-03
4056,CUST100922,MERGE,city,OLD,NEW,mobile_app,2025-01-01
4057,CUST101010,MERGE,risk_segment,OLD,NEW,batch_job,2025-05-12
4058,CUST100874,UPDATE,mobile_number,OLD,NEW,batch_job,2025-05-07
4059,CUST100356,DELETE,kyc_status,OLD,NEW,batch_job,2025-05-30
4060,CUST100112,MERGE,risk_segment,OLD,NEW,crm_user,2025-05-29
4061,CUST100006,INSERT,email,OLD,NEW,batch_job,2025-05-18
4062,CUST100690,MERGE,risk_segment,OLD,NEW,crm_user,2025-06-07
4063,CUST100308,MERGE,risk_segment,OLD,NEW,mobile_app,2025-04-24
4064,CUST100190,UPDATE,kyc_status,OLD,NEW,batch_job,2025-02-22
4065,CUST100669,INSERT,risk_segment,OLD,NEW,mobile_app,2025-06-16
4066,CUST100611,INSERT,risk_segment,OLD,NEW,mobile_app,2025-03-13
4067,CUST100821,UPDATE,email,OLD,NEW,batch_job,2025-05-17
4068,CUST100010,DELETE,risk_segment,OLD,NEW,mobile_app,2025-06-10
4069,CUST100977,MERGE,kyc_status,OLD,NEW,batch_job,2025-03-09
4070,CUST100158,UPDATE,kyc_status,OLD,NEW,batch_job,2025-01-21
4071,CUST100892,INSERT,city,OLD,NEW,crm_user,2025-04-07
4072,CUST100598,INSERT,email,OLD,NEW,batch_job,2025-06-10
4073,CUST101013,INSERT,kyc_status,OLD,NEW,mobile_app,2025-05-18
4074,CUST100588,UPDATE,city,OLD,NEW,crm_user,2025-03-19
4075,CUST100506,DELETE,mobile_number,OLD,NEW,batch_job,2025-02-22
4076,CUST100521,INSERT,city,OLD,NEW,batch_job,2025-05-13
4077,CUST100804,DELETE,kyc_status,OLD,NEW,batch_job,2025-06-18
4078,CUST100030,UPDATE,risk_segment,OLD,NEW,batch_job,2025-05-01
4079,CUST100934,MERGE,risk_segment,OLD,NEW,mobile_app,2025-05-19
4080,CUST100851,MERGE,risk_segment,OLD,NEW,batch_job,2025-04-04
4081,CUST100222,UPDATE,risk_segment,OLD,NEW,batch_job,2025-05-11
4082,CUST100987,UPDATE,kyc_status,OLD,NEW,mobile_app,2025-02-06
4083,CUST100773,UPDATE,mobile_number,OLD,NEW,mobile_app,2025-06-25
4084,CUST100190,DELETE,mobile_number,OLD,NEW,mobile_app,2025-03-16
4085,CUST100398,INSERT,mobile_number,OLD,NEW,batch_job,2025-06-13
4086,CUST100748,INSERT,email,OLD,NEW,mobile_app,2025-03-07
4087,CUST101041,UPDATE,email,OLD,NEW,mobile_app,2025-02-22
4088,CUST100685,UPDATE,mobile_number,OLD,NEW,mobile_app,2025-06-04
4089,CUST100436,UPDATE,mobile_number,OLD,NEW,batch_job,2025-06-01
4090,CUST100151,DELETE,email,OLD,NEW,mobile_app,2025-04-07
4091,CUST100187,UPDATE,email,OLD,NEW,crm_user,2025-04-23
4092,CUST100937,MERGE,city,OLD,NEW,crm_user,2025-03-28
4093,CUST100190,UPDATE,mobile_number,OLD,NEW,mobile_app,2025-06-25
4094,CUST100671,INSERT,risk_segment,OLD,NEW,crm_user,2025-05-23
4095,CUST100146,DELETE,risk_segment,OLD,NEW,mobile_app,2025-05-09
4096,CUST100171,UPDATE,email,OLD,NEW,batch_job,2025-05-23
4097,CUST100669,MERGE,city,OLD,NEW,batch_job,2025-05-19
4098,CUST100516,INSERT,risk_segment,OLD,NEW,crm_user,2025-06-09
4099,CUST100005,INSERT,mobile_number,OLD,NEW,mobile_app,2025-02-07
4100,CUST100409,UPDATE,city,OLD,NEW,crm_user,2025-02-28
4101,CUST100881,DELETE,risk_segment,OLD,NEW,crm_user,2025-02-07
4102,CUST100752,MERGE,kyc_status,OLD,NEW,batch_job,2025-04-03
4103,CUST100687,INSERT,email,OLD,NEW,crm_user,2025-06-30
4104,CUST100780,DELETE,mobile_number,OLD,NEW,batch_job,2025-01-01
4105,CUST101049,DELETE,email,OLD,NEW,mobile_app,2025-02-20
4106,CUST100516,MERGE,kyc_status,OLD,NEW,mobile_app,2025-04-18
4107,CUST100294,UPDATE,mobile_number,OLD,NEW,mobile_app,2025-02-11
4108,CUST100118,MERGE,mobile_number,OLD,NEW,batch_job,2025-01-27
4109,CUST100423,MERGE,city,OLD,NEW,mobile_app,2025-05-08
4110,CUST100145,UPDATE,mobile_number,OLD,NEW,batch_job,2025-04-22
4111,CUST100682,INSERT,kyc_status,OLD,NEW,crm_user,2025-03-26
4112,CUST100997,DELETE,mobile_number,OLD,NEW,mobile_app,2025-05-16
4113,CUST100797,MERGE,mobile_number,OLD,NEW,mobile_app,2025-01-18
4114,CUST100723,DELETE,risk_segment,OLD,NEW,mobile_app,2025-03-30
4115,CUST100995,UPDATE,city,OLD,NEW,crm_user,2025-06-04
4116,CUST100044,INSERT,city,OLD,NEW,batch_job,2025-06-09
4117,CUST100322,DELETE,email,OLD,NEW,mobile_app,2025-04-20
4118,CUST100304,DELETE,kyc_status,OLD,NEW,crm_user,2025-06-03
4119,CUST100739,UPDATE,email,OLD,NEW,batch_job,2025-05-27
4120,CUST100051,DELETE,mobile_number,OLD,NEW,mobile_app,2025-01-22
4121,CUST100586,MERGE,kyc_status,OLD,NEW,batch_job,2025-01-22
4122,CUST100631,DELETE,risk_segment,OLD,NEW,mobile_app,2025-01-29
4123,CUST100445,MERGE,mobile_number,OLD,NEW,mobile_app,2025-02-24
4124,CUST100639,DELETE,risk_segment,OLD,NEW,batch_job,2025-06-16
4125,CUST100515,INSERT,mobile_number,OLD,NEW,crm_user,2025-04-29
4126,CUST100826,MERGE,risk_segment,OLD,NEW,mobile_app,2025-02-07
4127,CUST100706,INSERT,kyc_status,OLD,NEW,mobile_app,2025-05-16
4128,CUST100139,DELETE,mobile_number,OLD,NEW,batch_job,2025-05-31
4129,CUST100544,DELETE,kyc_status,OLD,NEW,batch_job,2025-02-04
4130,CUST100763,MERGE,kyc_status,OLD,NEW,crm_user,2025-04-09
4131,CUST100047,INSERT,kyc_status,OLD,NEW,batch_job,2025-02-12
4132,CUST101023,INSERT,mobile_number,OLD,NEW,batch_job,2025-01-25
4133,CUST100744,INSERT,mobile_number,OLD,NEW,mobile_app,2025-06-01
4134,CUST100883,MERGE,kyc_status,OLD,NEW,crm_user,2025-01-30
4135,CUST100303,INSERT,mobile_number,OLD,NEW,mobile_app,2025-02-26
4136,CUST101036,UPDATE,city,OLD,NEW,mobile_app,2025-05-13
4137,CUST100930,DELETE,risk_segment,OLD,NEW,mobile_app,2025-03-28
4138,CUST100820,INSERT,risk_segment,OLD,NEW,batch_job,2025-05-23
4139,CUST100299,MERGE,email,OLD,NEW,batch_job,2025-04-11
4140,CUST100532,INSERT,risk_segment,OLD,NEW,batch_job,2025-04-13
4141,CUST100730,INSERT,kyc_status,OLD,NEW,mobile_app,2025-05-06
4142,CUST100081,DELETE,city,OLD,NEW,crm_user,2025-06-28
4143,CUST100842,DELETE,city,OLD,NEW,batch_job,2025-01-08
4144,CUST100041,UPDATE,city,OLD,NEW,batch_job,2025-02-22
4145,CUST100253,INSERT,risk_segment,OLD,NEW,crm_user,2025-06-06
4146,CUST100760,DELETE,city,OLD,NEW,crm_user,2025-04-05
4147,CUST100911,MERGE,kyc_status,OLD,NEW,batch_job,2025-01-14
4148,CUST100476,DELETE,kyc_status,OLD,NEW,crm_user,2025-04-07
4149,CUST101017,DELETE,risk_segment,OLD,NEW,crm_user,2025-04-30
4150,CUST100132,MERGE,risk_segment,OLD,NEW,batch_job,2025-04-01
4151,CUST100168,UPDATE,kyc_status,OLD,NEW,mobile_app,2025-03-10
4152,CUST100707,DELETE,mobile_number,OLD,NEW,crm_user,2025-06-22
4153,CUST100454,MERGE,email,OLD,NEW,mobile_app,2025-01-11
4154,CUST100140,DELETE,email,OLD,NEW,batch_job,2025-01-11
4155,CUST101010,DELETE,mobile_number,OLD,NEW,mobile_app,2025-04-11
4156,CUST100812,MERGE,kyc_status,OLD,NEW,batch_job,2025-01-08
4157,CUST100623,INSERT,risk_segment,OLD,NEW,crm_user,2025-01-08
4158,CUST100486,INSERT,mobile_number,OLD,NEW,crm_user,2025-05-09
4159,CUST100952,MERGE,city,OLD,NEW,batch_job,2025-04-27
4160,CUST100884,UPDATE,kyc_status,OLD,NEW,batch_job,2025-01-27
4161,CUST100100,UPDATE,city,OLD,NEW,batch_job,2025-03-20
4162,CUST100209,MERGE,mobile_number,OLD,NEW,batch_job,2025-03-14
4163,CUST100391,UPDATE,mobile_number,OLD,NEW,crm_user,2025-05-01
4164,CUST100991,DELETE,city,OLD,NEW,crm_user,2025-04-30
4165,CUST100331,UPDATE,kyc_status,OLD,NEW,crm_user,2025-04-11
4166,CUST100437,UPDATE,kyc_status,OLD,NEW,crm_user,2025-03-13
4167,CUST100250,UPDATE,city,OLD,NEW,mobile_app,2025-02-15
4168,CUST100156,MERGE,email,OLD,NEW,crm_user,2025-02-13
4169,CUST100344,INSERT,mobile_number,OLD,NEW,mobile_app,2025-04-15
