txn_id,subscriber_id,txn_timestamp,amount,channel,payment_status
TXN001114,SUB00566,2025-02-03 18:00:00,149,Wallet,SUCCESS
TXN001115,SUB00720,2025-06-13 01:00:00,399,Wallet,FAILED
TXN001116,SUB00302,2025-06-10 10:00:00,99,Card,FAILED
TXN001117,SUB00564,2025-04-13 06:00:00,299,Card,FAILED
TXN001118,SUB00260,2025-04-07 12:00:00,299,UPI,FAILED
TXN001119,SUB00123,2025-03-07 09:00:00,299,Retailer,SUCCESS
TXN001120,SUB00141,2025-06-04 22:00:00,249,Wallet,SUCCESS
TXN001121,SUB00188,2025-06-25 17:00:00,399,Card,SUCCESS
TXN001122,SUB00353,2025-06-19 06:00:00,99,Retailer,SUCCESS
TXN001123,SUB00478,2025-06-03 03:00:00,299,UPI,SUCCESS
TXN001124,SUB00723,2025-05-15 22:00:00,249,Retailer,SUCCESS
TXN001125,SUB00078,2025-04-02 01:00:00,299,Card,SUCCESS
TXN001126,SUB00953,2025-03-12 10:00:00,99,Card,FAILED
TXN001127,SUB00541,2025-02-08 19:00:00,399,Wallet,SUCCESS
TXN001128,SUB00280,2025-01-23 16:00:00,149,Card,SUCCESS
TXN001129,SUB00574,2025-05-14 03:00:00,199,Retailer,FAILED
TXN001130,SUB00315,2025-02-07 11:00:00,99,Retailer,SUCCESS
TXN001131,SUB00228,2025-05-15 04:00:00,99,Card,FAILED
TXN001132,SUB00365,2025-06-22 01:00:00,399,UPI,SUCCESS
TXN001133,SUB00521,2025-04-20 14:00:00,249,Wallet,SUCCESS
TXN001134,SUB00001,2025-01-09 10:00:00,149,Wallet,SUCCESS
TXN001135,SUB00815,2025-06-13 20:00:00,499,Retailer,FAILED
TXN001136,SUB00062,2025-06-16 07:00:00,249,Retailer,SUCCESS
TXN001137,SUB00223,2025-04-10 02:00:00,199,Card,SUCCESS
TXN001138,SUB00484,2025-03-13 02:00:00,199,UPI,SUCCESS
TXN001139,SUB00753,2025-02-27 04:00:00,299,Wallet,SUCCESS
TXN001140,SUB00426,2025-01-17 20:00:00,199,Card,FAILED
TXN001141,SUB00271,2025-06-17 07:00:00,249,Wallet,FAILED
TXN001142,SUB00351,2025-01-20 14:00:00,299,Card,FAILED
TXN001143,SUB00461,2025-06-24 11:00:00,399,Retailer,SUCCESS
TXN001144,SUB00208,2025-01-16 12:00:00,99,Wallet,SUCCESS
TXN001145,SUB00031,2025-01-21 15:00:00,399,Wallet,SUCCESS
TXN001146,SUB00610,2025-04-07 09:00:00,99,UPI,SUCCESS
TXN001147,SUB00846,2025-05-31 04:00:00,199,Retailer,FAILED
TXN001148,SUB00524,2025-02-21 21:00:00,199,Retailer,SUCCESS
TXN001149,SUB00457,2025-05-14 07:00:00,399,Retailer,SUCCESS
TXN001150,SUB00491,2025-04-08 10:00:00,199,UPI,SUCCESS
TXN001151,SUB00230,2025-03-18 15:00:00,499,UPI,SUCCESS
TXN001152,SUB00353,2025-01-30 06:00:00,249,Wallet,FAILED
TXN001153,SUB00900,2025-01-02 04:00:00,299,Card,SUCCESS
TXN001154,SUB00839,2025-04-02 20:00:00,499,Retailer,SUCCESS
TXN001155,SUB00186,2025-05-26 07:00:00,399,Retailer,SUCCESS
TXN001156,SUB00371,2025-04-10 05:00:00,249,Wallet,SUCCESS
TXN001157,SUB00350,2025-06-22 08:00:00,99,Card,SUCCESS
TXN001158,SUB00599,2025-06-12 16:00:00,499,Card,FAILED
TXN001159,SUB00460,2025-04-03 19:00:00,199,Wallet,SUCCESS
TXN001160,SUB00409,2025-06-18 09:00:00,399,Card,SUCCESS
TXN001161,SUB00703,2025-01-13 18:00:00,199,Retailer,SUCCESS
TXN001162,SUB00340,2025-03-07 08:00:00,249,Retailer,SUCCESS
TXN001163,SUB00517,2025-06-28 06:00:00,299,UPI,SUCCESS
TXN001164,SUB00968,2025-05-24 23:00:00,399,Retailer,SUCCESS
TXN001165,SUB00792,2025-06-26 19:00:00,149,Retailer,SUCCESS
TXN001166,SUB00280,2025-03-03 16:00:00,299,Wallet,FAILED
TXN001167,SUB00151,2025-05-13 14:00:00,99,Wallet,FAILED
TXN001168,SUB00531,2025-03-01 08:00:00,399,Wallet,SUCCESS
TXN001169,SUB00026,2025-02-03 18:00:00,299,Retailer,FAILED
TXN001170,SUB00246,2025-05-21 10:00:00,199,Wallet,SUCCESS
TXN001171,SUB00823,2025-03-13 01:00:00,149,Wallet,FAILED
TXN001172,SUB00784,2025-01-02 09:00:00,399,Retailer,FAILED
TXN001173,SUB00538,2025-04-09 22:00:00,399,UPI,FAILED
TXN001174,SUB00730,2025-04-26 12:00:00,149,Wallet,FAILED
TXN001175,SUB00179,2025-05-05 05:00:00,199,Retailer,SUCCESS
TXN001176,SUB00107,2025-01-29 11:00:00,249,Retailer,SUCCESS
TXN001177,SUB00492,2025-05-18 02:00:00,199,Retailer,SUCCESS
TXN001178,SUB00860,2025-04-14 05:00:00,99,Retailer,SUCCESS
TXN001179,SUB00388,2025-05-02 02:00:00,149,Retailer,SUCCESS
TXN001180,SUB00065,2025-03-16 00:00:00,399,Card,SUCCESS
TXN001181,SUB00583,2025-06-26 03:00:00,249,Retailer,SUCCESS
TXN001182,SUB00888,2025-01-31 13:00:00,149,Wallet,FAILED
TXN001183,SUB00691,2025-06-19 12:00:00,299,Retailer,SUCCESS
TXN001184,SUB00902,2025-04-11 05:00:00,399,UPI,FAILED
TXN001185,SUB00142,2025-02-16 09:00:00,249,Card,SUCCESS
TXN001186,SUB00264,2025-05-07 12:00:00,399,Retailer,SUCCESS
TXN001187,SUB00044,2025-06-25 14:00:00,99,Retailer,SUCCESS
TXN001188,SUB00095,2025-06-13 08:00:00,299,Wallet,SUCCESS
TXN001189,SUB00625,2025-02-06 10:00:00,249,Wallet,FAILED
TXN001190,SUB00177,2025-02-19 10:00:00,149,UPI,SUCCESS
TXN001191,SUB00804,2025-06-08 06:00:00,199,UPI,SUCCESS
TXN001192,SUB00796,2025-04-24 07:00:00,199,Wallet,SUCCESS
TXN001193,SUB00132,2025-03-15 15:00:00,499,UPI,SUCCESS
TXN001194,SUB00355,2025-03-22 16:00:00,149,Card,SUCCESS
TXN001195,SUB00571,2025-01-29 18:00:00,199,UPI,SUCCESS
TXN001196,SUB00095,2025-06-04 00:00:00,249,UPI,SUCCESS
TXN001197,SUB00468,2025-05-01 20:00:00,249,Card,SUCCESS
TXN001198,SUB00215,2025-01-25 12:00:00,499,Wallet,SUCCESS
TXN001199,SUB00250,2025-05-22 06:00:00,149,Retailer,SUCCESS
TXN001200,SUB00166,2025-03-31 10:00:00,99,Card,SUCCESS
TXN001201,SUB00251,2025-03-04 22:00:00,399,Card,FAILED
TXN001202,SUB00091,2025-01-09 03:00:00,149,Wallet,SUCCESS
TXN001203,SUB00715,2025-04-14 14:00:00,199,UPI,SUCCESS
TXN001204,SUB00594,2025-05-31 21:00:00,299,Wallet,FAILED
TXN001205,SUB00782,2025-04-25 15:00:00,99,Card,SUCCESS
TXN001206,SUB00720,2025-05-03 00:00:00,199,Retailer,FAILED
TXN001207,SUB00674,2025-02-02 11:00:00,299,Card,SUCCESS
TXN001208,SUB00043,2025-01-18 08:00:00,499,Card,SUCCESS
TXN001209,SUB00314,2025-04-05 12:00:00,499,Card,SUCCESS
TXN001210,SUB00896,2025-05-01 19:00:00,299,Card,SUCCESS
TXN001211,SUB00513,2025-04-21 07:00:00,249,Wallet,FAILED
TXN001212,SUB00320,2025-03-21 18:00:00,299,UPI,SUCCESS
TXN001213,SUB00678,2025-04-14 06:00:00,499,Card,SUCCESS
TXN001214,SUB00881,2025-04-25 06:00:00,299,Card,FAILED
TXN001215,SUB00028,2025-04-07 22:00:00,499,UPI,SUCCESS
TXN001216,SUB00144,2025-05-29 09:00:00,149,Card,SUCCESS
TXN001217,SUB00092,2025-06-07 05:00:00,199,Retailer,SUCCESS
TXN001218,SUB00980,2025-02-24 20:00:00,499,Wallet,SUCCESS
TXN001219,SUB00442,2025-06-04 21:00:00,249,Card,SUCCESS
TXN001220,SUB00590,2025-05-29 23:00:00,149,Retailer,SUCCESS
TXN001221,SUB00896,2025-01-31 03:00:00,149,UPI,SUCCESS
TXN001222,SUB00524,2025-02-08 23:00:00,299,Card,FAILED
TXN001223,SUB00775,2025-06-02 01:00:00,99,Wallet,SUCCESS
TXN001224,SUB00800,2025-06-20 21:00:00,199,Wallet,SUCCESS
TXN001225,SUB00502,2025-04-20 02:00:00,249,UPI,FAILED
TXN001226,SUB00644,2025-04-10 16:00:00,99,Card,SUCCESS
TXN001227,SUB00318,2025-01-08 00:00:00,499,Wallet,FAILED
TXN001228,SUB00714,2025-03-11 13:00:00,299,UPI,SUCCESS
TXN001229,SUB00824,2025-06-29 06:00:00,99,Wallet,SUCCESS
TXN001230,SUB00940,2025-03-03 13:00:00,99,Wallet,SUCCESS
TXN001231,SUB00269,2025-02-20 05:00:00,99,UPI,SUCCESS
TXN001232,SUB00932,2025-03-30 08:00:00,299,Wallet,FAILED
TXN001233,SUB00647,2025-06-17 20:00:00,299,Card,FAILED
TXN001234,SUB00084,2025-06-24 15:00:00,299,UPI,FAILED
TXN001235,SUB00389,2025-06-09 21:00:00,99,UPI,SUCCESS
TXN001236,SUB00389,2025-03-16 02:00:00,249,Retailer,SUCCESS
TXN001237,SUB00978,2025-06-29 18:00:00,149,UPI,SUCCESS
TXN001238,SUB00588,2025-03-19 17:00:00,399,Card,SUCCESS
TXN001239,SUB00026,2025-05-26 00:00:00,99,Retailer,FAILED
TXN001240,SUB00014,2025-01-28 02:00:00,199,Card,FAILED
TXN001241,SUB00427,2025-01-05 19:00:00,249,Wallet,SUCCESS
TXN001242,SUB00624,2025-03-18 11:00:00,399,Card,FAILED
TXN001243,SUB00274,2025-06-05 15:00:00,149,Card,SUCCESS
TXN001244,SUB00004,2025-05-30 13:00:00,99,UPI,SUCCESS
TXN001245,SUB00202,2025-03-27 06:00:00,499,UPI,SUCCESS
TXN001246,SUB00226,2025-02-15 11:00:00,249,Card,SUCCESS
TXN001247,SUB00694,2025-05-24 17:00:00,399,UPI,SUCCESS
TXN001248,SUB00611,2025-05-07 01:00:00,199,Retailer,SUCCESS
TXN001249,SUB00565,2025-06-29 10:00:00,199,Wallet,SUCCESS
TXN001250,SUB00700,2025-04-14 18:00:00,399,Card,SUCCESS
TXN001251,SUB00735,2025-03-14 01:00:00,499,Wallet,FAILED
TXN001252,SUB00915,2025-04-26 21:00:00,499,Wallet,SUCCESS
TXN001253,SUB00083,2025-06-13 18:00:00,149,Wallet,SUCCESS
TXN001254,SUB00581,2025-01-26 20:00:00,99,Card,FAILED
TXN001255,SUB00660,2025-05-29 02:00:00,399,Retailer,SUCCESS
TXN001256,SUB00510,2025-04-23 21:00:00,99,Wallet,SUCCESS
TXN001257,SUB00075,2025-05-10 10:00:00,399,Retailer,FAILED
TXN001258,SUB00897,2025-01-11 08:00:00,399,Card,FAILED
TXN001259,SUB00267,2025-02-06 18:00:00,99,UPI,FAILED
TXN001260,SUB00694,2025-06-19 16:00:00,299,Card,SUCCESS
TXN001261,SUB00793,2025-05-19 20:00:00,199,Retailer,FAILED
TXN001262,SUB00810,2025-02-21 19:00:00,399,UPI,SUCCESS
TXN001263,SUB00490,2025-01-07 06:00:00,249,Retailer,SUCCESS
TXN001264,SUB00770,2025-01-22 04:00:00,99,Wallet,FAILED
TXN001265,SUB00810,2025-05-23 13:00:00,299,Wallet,FAILED
TXN001266,SUB00364,2025-02-22 22:00:00,99,Retailer,SUCCESS
TXN001267,SUB00533,2025-04-28 17:00:00,99,Card,SUCCESS
TXN001268,SUB00999,2025-01-06 23:00:00,299,Wallet,FAILED
TXN001269,SUB00670,2025-01-31 08:00:00,99,Wallet,SUCCESS
TXN001270,SUB00762,2025-01-19 17:00:00,99,Card,FAILED
TXN001271,SUB00865,2025-04-09 02:00:00,249,UPI,SUCCESS
TXN001272,SUB00039,2025-03-12 16:00:00,499,Wallet,SUCCESS
TXN001273,SUB00746,2025-06-18 03:00:00,399,Card,FAILED
TXN001274,SUB00197,2025-06-20 08:00:00,299,UPI,SUCCESS
TXN001275,SUB00896,2025-05-30 09:00:00,399,Wallet,SUCCESS
TXN001276,SUB00326,2025-03-25 07:00:00,399,Retailer,SUCCESS
TXN001277,SUB00331,2025-04-03 13:00:00,99,Wallet,SUCCESS
TXN001278,SUB00104,2025-02-09 21:00:00,399,Retailer,SUCCESS
TXN001279,SUB00065,2025-01-15 19:00:00,149,Card,SUCCESS
TXN001280,SUB00342,2025-02-07 18:00:00,199,UPI,SUCCESS
TXN001281,SUB00826,2025-04-21 03:00:00,99,UPI,SUCCESS
TXN001282,SUB00528,2025-03-01 05:00:00,199,UPI,FAILED
TXN001283,SUB00416,2025-03-29 04:00:00,399,Retailer,SUCCESS
TXN001284,SUB00135,2025-02-01 12:00:00,499,Retailer,FAILED
TXN001285,SUB00578,2025-03-18 16:00:00,99,UPI,SUCCESS
TXN001286,SUB00079,2025-01-17 05:00:00,399,Card,SUCCESS
TXN001287,SUB00713,2025-01-06 03:00:00,249,Retailer,FAILED
TXN001288,SUB00846,2025-04-08 10:00:00,199,Retailer,FAILED
TXN001289,SUB00476,2025-03-04 05:00:00,149,Card,SUCCESS
TXN001290,SUB00518,2025-03-20 03:00:00,199,Card,SUCCESS
TXN001291,SUB00289,2025-04-11 05:00:00,149,UPI,FAILED
TXN001292,SUB00499,2025-03-09 21:00:00,299,UPI,SUCCESS
TXN001293,SUB00205,2025-05-12 21:00:00,499,UPI,SUCCESS
TXN001294,SUB00748,2025-06-07 11:00:00,99,Wallet,SUCCESS
TXN001295,SUB00538,2025-06-14 02:00:00,249,Card,SUCCESS
TXN001296,SUB00157,2025-03-26 14:00:00,249,Card,SUCCESS
TXN001297,SUB00027,2025-06-29 16:00:00,249,Card,SUCCESS
TXN001298,SUB00294,2025-02-01 01:00:00,499,Wallet,FAILED
TXN001299,SUB00082,2025-03-31 23:00:00,249,UPI,SUCCESS
TXN001300,SUB00348,2025-03-28 02:00:00,299,Wallet,FAILED
TXN001301,SUB00366,2025-04-05 05:00:00,299,Retailer,SUCCESS
TXN001302,SUB00253,2025-06-10 10:00:00,149,Card,SUCCESS
TXN001303,SUB00496,2025-02-20 04:00:00,299,Wallet,SUCCESS
TXN001304,SUB00271,2025-05-15 15:00:00,399,Card,FAILED
TXN001305,SUB00548,2025-01-16 21:00:00,149,UPI,SUCCESS
TXN001306,SUB00633,2025-01-20 20:00:00,249,Card,SUCCESS
TXN001307,SUB00322,2025-01-28 20:00:00,399,Card,FAILED
TXN001308,SUB00270,2025-02-07 01:00:00,199,Wallet,SUCCESS
TXN001309,SUB00529,2025-01-29 07:00:00,99,Wallet,SUCCESS
TXN001310,SUB00982,2025-04-08 04:00:00,399,Wallet,SUCCESS
TXN001311,SUB00063,2025-02-25 01:00:00,149,Wallet,SUCCESS
TXN001312,SUB00225,2025-01-05 00:00:00,99,UPI,SUCCESS
TXN001313,SUB00068,2025-03-14 13:00:00,199,Wallet,SUCCESS
TXN001314,SUB00086,2025-03-14 07:00:00,249,Retailer,FAILED
TXN001315,SUB00695,2025-06-23 00:00:00,499,Wallet,SUCCESS
TXN001316,SUB00680,2025-06-07 04:00:00,399,Card,SUCCESS
TXN001317,SUB00989,2025-05-02 00:00:00,399,Card,SUCCESS
TXN001318,SUB00055,2025-03-20 18:00:00,249,Retailer,FAILED
TXN001319,SUB00958,2025-06-16 15:00:00,299,Retailer,FAILED
TXN001320,SUB00189,2025-03-31 12:00:00,399,Retailer,FAILED
TXN001321,SUB00799,2025-03-20 02:00:00,99,Card,SUCCESS
TXN001322,SUB00016,2025-04-25 22:00:00,249,Wallet,FAILED
TXN001323,SUB00638,2025-04-08 14:00:00,149,Retailer,FAILED
TXN001324,SUB00413,2025-02-18 06:00:00,299,Retailer,FAILED
TXN001325,SUB00027,2025-01-11 14:00:00,99,UPI,FAILED
TXN001326,SUB00885,2025-03-14 15:00:00,199,UPI,FAILED
TXN001327,SUB00972,2025-04-02 20:00:00,149,Card,SUCCESS
TXN001328,SUB00098,2025-01-17 04:00:00,499,Retailer,SUCCESS
TXN001329,SUB00750,2025-03-14 04:00:00,149,Wallet,FAILED
TXN001330,SUB00743,2025-02-27 07:00:00,399,Card,SUCCESS
TXN001331,SUB00783,2025-05-22 02:00:00,499,Wallet,SUCCESS
TXN001332,SUB00218,2025-01-29 13:00:00,99,Retailer,SUCCESS
TXN001333,SUB00757,2025-06-09 21:00:00,249,Wallet,FAILED
TXN001334,SUB00315,2025-04-16 18:00:00,249,UPI,SUCCESS
TXN001335,SUB00118,2025-01-29 19:00:00,299,Wallet,SUCCESS
TXN001336,SUB00811,2025-01-29 03:00:00,199,Retailer,FAILED
TXN001337,SUB00925,2025-04-27 04:00:00,149,UPI,SUCCESS
TXN001338,SUB00507,2025-01-31 10:00:00,399,Wallet,FAILED
TXN001339,SUB00411,2025-01-03 05:00:00,249,Wallet,SUCCESS
TXN001340,SUB00216,2025-04-14 05:00:00,399,Wallet,SUCCESS
TXN001341,SUB00817,2025-05-11 17:00:00,399,Wallet,FAILED
TXN001342,SUB00386,2025-05-29 06:00:00,249,UPI,SUCCESS
TXN001343,SUB00473,2025-06-15 17:00:00,249,Wallet,SUCCESS
TXN001344,SUB00532,2025-06-21 00:00:00,199,Retailer,FAILED
TXN001345,SUB00068,2025-01-18 15:00:00,299,Wallet,FAILED
TXN001346,SUB00315,2025-03-13 01:00:00,99,Card,FAILED
TXN001347,SUB00500,2025-03-08 16:00:00,299,Wallet,SUCCESS
TXN001348,SUB00283,2025-03-20 07:00:00,249,Card,SUCCESS
TXN001349,SUB00400,2025-04-20 01:00:00,199,Wallet,FAILED
TXN001350,SUB00774,2025-04-12 23:00:00,249,UPI,SUCCESS
TXN001351,SUB00552,2025-05-15 02:00:00,249,UPI,FAILED
TXN001352,SUB00173,2025-05-06 22:00:00,249,Card,SUCCESS
TXN001353,SUB00844,2025-04-25 14:00:00,199,Retailer,SUCCESS
TXN001354,SUB00996,2025-05-13 23:00:00,199,Wallet,FAILED
TXN001355,SUB00129,2025-04-29 07:00:00,399,Card,FAILED
TXN001356,SUB00650,2025-06-13 03:00:00,399,UPI,SUCCESS
TXN001357,SUB00426,2025-05-07 10:00:00,499,Wallet,SUCCESS
TXN001358,SUB00840,2025-02-24 10:00:00,199,Wallet,SUCCESS
TXN001359,SUB00678,2025-04-23 19:00:00,249,UPI,FAILED
TXN001360,SUB00472,2025-06-03 23:00:00,99,Retailer,SUCCESS
TXN001361,SUB00658,2025-01-15 09:00:00,399,Wallet,SUCCESS
TXN001362,SUB00992,2025-02-23 00:00:00,99,UPI,SUCCESS
TXN001363,SUB00201,2025-01-27 08:00:00,99,Card,SUCCESS
TXN001364,SUB00177,2025-03-31 18:00:00,149,UPI,FAILED
TXN001365,SUB00188,2025-05-28 20:00:00,299,Wallet,SUCCESS
TXN001366,SUB00459,2025-06-26 04:00:00,199,UPI,SUCCESS
TXN001367,SUB00375,2025-03-29 20:00:00,399,Card,SUCCESS
TXN001368,SUB00872,2025-01-27 15:00:00,249,Wallet,FAILED
TXN001369,SUB00545,2025-04-01 13:00:00,199,Card,FAILED
TXN001370,SUB00414,2025-03-20 04:00:00,499,Wallet,SUCCESS
TXN001371,SUB00449,2025-03-20 04:00:00,299,Card,SUCCESS
TXN001372,SUB00025,2025-02-17 04:00:00,99,Wallet,SUCCESS
TXN001373,SUB00004,2025-04-18 09:00:00,299,Retailer,SUCCESS
TXN001374,SUB00469,2025-02-11 12:00:00,199,Card,FAILED
TXN001375,SUB00064,2025-06-25 03:00:00,399,Wallet,FAILED
TXN001376,SUB00473,2025-04-18 01:00:00,299,Retailer,SUCCESS
TXN001377,SUB00974,2025-03-01 14:00:00,149,Wallet,SUCCESS
TXN001378,SUB00057,2025-05-27 07:00:00,149,UPI,FAILED
TXN001379,SUB00587,2025-03-29 12:00:00,399,Card,SUCCESS
TXN001380,SUB00061,2025-04-06 23:00:00,99,Retailer,FAILED
TXN001381,SUB00356,2025-01-11 12:00:00,299,Retailer,FAILED
TXN001382,SUB00117,2025-06-22 23:00:00,499,Wallet,FAILED
TXN001383,SUB00533,2025-03-06 08:00:00,399,Wallet,SUCCESS
TXN001384,SUB00223,2025-04-12 08:00:00,299,Wallet,SUCCESS
TXN001385,SUB00106,2025-01-07 01:00:00,499,Card,SUCCESS
TXN001386,SUB00551,2025-05-26 12:00:00,249,Retailer,FAILED
TXN001387,SUB00035,2025-03-18 01:00:00,499,Retailer,SUCCESS
TXN001388,SUB00251,2025-02-17 03:00:00,499,Wallet,SUCCESS
TXN001389,SUB00714,2025-04-30 10:00:00,99,Retailer,SUCCESS
TXN001390,SUB00605,2025-02-15 18:00:00,249,UPI,SUCCESS
TXN001391,SUB00536,2025-04-21 11:00:00,149,UPI,SUCCESS
TXN001392,SUB00696,2025-02-24 08:00:00,149,Card,SUCCESS
TXN001393,SUB00508,2025-01-12 09:00:00,149,UPI,FAILED
TXN001394,SUB00047,2025-04-27 14:00:00,149,Card,SUCCESS
TXN001395,SUB00575,2025-04-30 08:00:00,299,Wallet,FAILED
TXN001396,SUB00581,2025-02-19 23:00:00,249,Retailer,SUCCESS
TXN001397,SUB00169,2025-05-19 23:00:00,249,UPI,SUCCESS
TXN001398,SUB00498,2025-04-11 22:00:00,399,Retailer,FAILED
TXN001399,SUB00888,2025-05-16 14:00:00,149,UPI,SUCCESS
TXN001400,SUB00107,2025-01-17 06:00:00,99,Wallet,SUCCESS
TXN001401,SUB00704,2025-05-29 04:00:00,149,Card,SUCCESS
TXN001402,SUB00947,2025-02-12 04:00:00,149,Retailer,SUCCESS
TXN001403,SUB00344,2025-01-12 08:00:00,199,UPI,SUCCESS
TXN001404,SUB00669,2025-03-03 20:00:00,149,Wallet,SUCCESS
TXN001405,SUB00564,2025-06-24 19:00:00,249,Wallet,SUCCESS
TXN001406,SUB00036,2025-03-13 03:00:00,399,Card,SUCCESS
TXN001407,SUB00108,2025-04-12 23:00:00,399,Wallet,SUCCESS
TXN001408,SUB00647,2025-03-21 04:00:00,249,Card,SUCCESS
TXN001409,SUB00675,2025-05-31 18:00:00,249,UPI,SUCCESS
TXN001410,SUB00124,2025-03-18 21:00:00,249,UPI,FAILED
TXN001411,SUB00395,2025-06-06 23:00:00,499,UPI,SUCCESS
TXN001412,SUB00485,2025-06-21 12:00:00,99,UPI,SUCCESS
TXN001413,SUB00989,2025-06-06 13:00:00,399,Wallet,SUCCESS
TXN001414,SUB00301,2025-01-22 18:00:00,399,UPI,SUCCESS
TXN001415,SUB00204,2025-05-06 14:00:00,499,UPI,SUCCESS
TXN001416,SUB00633,2025-06-19 13:00:00,249,UPI,SUCCESS
TXN001417,SUB00011,2025-02-22 10:00:00,249,Card,SUCCESS
TXN001418,SUB00973,2025-04-26 05:00:00,499,Wallet,SUCCESS
TXN001419,SUB00684,2025-03-10 10:00:00,499,Retailer,SUCCESS
TXN001420,SUB00302,2025-05-18 11:00:00,499,UPI,SUCCESS
TXN001421,SUB00600,2025-06-01 01:00:00,249,Wallet,SUCCESS
TXN001422,SUB00750,2025-03-02 05:00:00,499,Card,FAILED
TXN001423,SUB00414,2025-05-05 19:00:00,99,UPI,SUCCESS
TXN001424,SUB00834,2025-05-06 16:00:00,199,UPI,SUCCESS
TXN001425,SUB00356,2025-06-04 22:00:00,149,Retailer,SUCCESS
TXN001426,SUB00816,2025-05-29 02:00:00,249,Wallet,SUCCESS
TXN001427,SUB00782,2025-02-07 04:00:00,499,Card,SUCCESS
TXN001428,SUB00253,2025-05-20 08:00:00,99,Retailer,SUCCESS
TXN001429,SUB00810,2025-05-03 12:00:00,99,Retailer,SUCCESS
TXN001430,SUB00384,2025-06-23 15:00:00,149,Card,FAILED
TXN001431,SUB00265,2025-04-04 16:00:00,499,Card,SUCCESS
TXN001432,SUB00444,2025-01-04 15:00:00,299,Card,SUCCESS
TXN001433,SUB00679,2025-03-14 01:00:00,299,Card,FAILED
TXN001434,SUB00834,2025-02-19 15:00:00,299,Card,SUCCESS
TXN001435,SUB00871,2025-06-12 03:00:00,199,Card,SUCCESS
TXN001436,SUB00425,2025-05-14 12:00:00,249,UPI,FAILED
TXN001437,SUB00968,2025-01-06 15:00:00,299,Wallet,SUCCESS
TXN001438,SUB00344,2025-03-03 01:00:00,99,UPI,SUCCESS
TXN001439,SUB00832,2025-02-06 15:00:00,199,UPI,FAILED
TXN001440,SUB00207,2025-06-27 13:00:00,399,UPI,SUCCESS
TXN001441,SUB00482,2025-01-02 19:00:00,149,UPI,SUCCESS
TXN001442,SUB00917,2025-02-26 14:00:00,499,UPI,SUCCESS
TXN001443,SUB00146,2025-06-24 03:00:00,149,Retailer,SUCCESS
TXN001444,SUB00461,2025-02-15 15:00:00,499,Card,FAILED
TXN001445,SUB00180,2025-06-11 04:00:00,399,Retailer,FAILED
TXN001446,SUB00721,2025-05-09 19:00:00,199,Wallet,SUCCESS
TXN001447,SUB00162,2025-05-08 13:00:00,399,Card,FAILED
TXN001448,SUB00253,2025-03-05 12:00:00,399,Card,SUCCESS
TXN001449,SUB00771,2025-03-21 00:00:00,399,Retailer,SUCCESS
TXN001450,SUB00818,2025-05-12 02:00:00,499,Wallet,FAILED
TXN001451,SUB00515,2025-01-27 20:00:00,399,Retailer,SUCCESS
TXN001452,SUB00681,2025-05-09 00:00:00,299,UPI,FAILED
TXN001453,SUB00548,2025-05-24 23:00:00,99,Wallet,SUCCESS
TXN001454,SUB00640,2025-02-23 07:00:00,249,Card,SUCCESS
TXN001455,SUB00151,2025-03-10 09:00:00,199,Card,SUCCESS
TXN001456,SUB00496,2025-04-03 19:00:00,199,Card,SUCCESS
TXN001457,SUB00501,2025-03-01 04:00:00,399,Retailer,SUCCESS
TXN001458,SUB00190,2025-02-07 03:00:00,499,Wallet,SUCCESS
TXN001459,SUB00244,2025-02-07 10:00:00,99,UPI,SUCCESS
TXN001460,SUB00634,2025-05-29 06:00:00,499,Card,FAILED
TXN001461,SUB00955,2025-04-24 08:00:00,199,UPI,SUCCESS
TXN001462,SUB00722,2025-06-20 12:00:00,199,UPI,SUCCESS
TXN001463,SUB00005,2025-05-20 12:00:00,149,Wallet,FAILED
TXN001464,SUB00803,2025-03-25 03:00:00,149,Card,FAILED
TXN001465,SUB00436,2025-04-20 23:00:00,99,Wallet,SUCCESS
TXN001466,SUB00332,2025-02-08 20:00:00,299,Retailer,SUCCESS
TXN001467,SUB00762,2025-03-20 15:00:00,99,UPI,FAILED
TXN001468,SUB00088,2025-02-24 04:00:00,399,UPI,SUCCESS
TXN001469,SUB00159,2025-02-19 23:00:00,299,UPI,FAILED
TXN001470,SUB00727,2025-01-23 17:00:00,199,Retailer,SUCCESS
TXN001471,SUB00949,2025-04-04 01:00:00,499,Retailer,SUCCESS
TXN001472,SUB00444,2025-05-29 22:00:00,399,Wallet,SUCCESS
TXN001473,SUB00994,2025-04-07 14:00:00,399,Retailer,FAILED
TXN001474,SUB00895,2025-04-03 11:00:00,299,UPI,FAILED
TXN001475,SUB00389,2025-04-16 18:00:00,249,Retailer,SUCCESS
TXN001476,SUB00759,2025-02-17 04:00:00,149,Retailer,SUCCESS
TXN001477,SUB00314,2025-05-27 22:00:00,299,Wallet,FAILED
TXN001478,SUB00107,2025-03-16 07:00:00,249,UPI,FAILED
TXN001479,SUB00276,2025-02-20 21:00:00,199,Card,SUCCESS
TXN001480,SUB00622,2025-01-27 13:00:00,149,Retailer,SUCCESS
TXN001481,SUB00123,2025-05-08 14:00:00,249,Wallet,FAILED
TXN001482,SUB00923,2025-03-11 04:00:00,149,Card,SUCCESS
TXN001483,SUB00879,2025-02-17 21:00:00,199,Card,FAILED
TXN001484,SUB00111,2025-06-01 15:00:00,149,UPI,FAILED
